NumThreads;T_Avg;TotalMops;MaxMops;MinMops
1;40.7333333333333;24.5499181669394;25;24.390243902439
2;180.4;5.54323725055432;7.93650793650794;2.08768267223382
4;269.8;3.70644922164566;4.149377593361;3.01204819277108
8;283.9;3.52236703064459;5.0761421319797;2.8328611898017
16;322.333333333333;3.1023784901758;4.87804878048781;2.4390243902439
24;383.7;2.60620276257493;4.46428571428571;2.22222222222222
32;417.5;2.39520958083832;3.25732899022801;2.18818380743982
48;439.7;2.27427791676143;3.36700336700337;2.12314225053079
64;441.266666666667;2.26620335398096;2.3696682464455;2.17391304347826
