NumThreads;T_Avg;TotalMops;MaxMops;MinMops
1;222.733333333333;4.48967375037414;4.58715596330275;4.3859649122807
2;372.233333333333;2.68648697053819;2.710027100271;2.65957446808511
4;870.166666666667;1.14920513311626;1.47710487444609;0.931966449207829
8;1074.33333333333;0.930809804529941;1.06157112526539;0.768049155145929
16;1264.5;0.790826413602214;0.927643784786642;0.659630606860158
24;1521.83333333333;0.657102179388895;0.790513833992095;0.588928150765607
32;1716.56666666667;0.58255820727421;0.684462696783025;0.553403431101273
48;1935.23333333333;0.516733554954614;0.543183052688756;0.497760079641613
64;2140.13333333333;0.467260606815775;0.504286434694907;0.454959053685168
