NumThreads;T_Avg;TotalMops;MaxMops;MinMops
1;28.5666666666667;35.0058343057176;37.037037037037;25.6410256410256
2;159.166666666667;6.28272251308901;7.63358778625954;4.90196078431373
4;369.466666666667;2.70660411403825;4.31034482758621;1.82815356489945
8;532.066666666667;1.87946372635008;2.68817204301075;1.40449438202247
16;720.766666666667;1.38741155251353;1.8018018018018;1.07758620689655
24;820.366666666667;1.21896712851977;1.74520069808028;0.973709834469328
32;934.133333333333;1.0705109905795;1.41242937853107;0.91743119266055
48;1047.36666666667;0.954775468635626;1.08342361863489;0.866551126516464
64;1108.83333333333;0.90184879001954;1;0.851788756388416
