NumThreads;T_Avg;TotalMops;MaxMops;MinMops
1;53.0666666666667;18.8442211055276;18.8679245283019;18.1818181818182
2;248.733333333333;4.02036987402841;4.32900432900433;3.73134328358209
4;765.066666666667;1.30707563611014;2.03252032520325;0.838222967309304
8;1164.7;0.858590194899974;1.01936799184506;0.72202166064982
16;1310.1;0.763300511411343;0.923361034164358;0.642260757867694
24;1405.46666666667;0.71150744711128;0.829875518672199;0.621890547263682
32;1516.66666666667;0.659340659340659;0.79428117553614;0.613496932515337
48;1594.36666666667;0.62720829587506;0.69492703266157;0.606060606060606
64;1613.3;0.619847517510692;0.655737704918033;0.606060606060606
